"Hyperparameters: —episodes 1e5 —seed 25 —learn_rate 0.01— e_init 1 —e_final 0 —discount 0.95
slippery = False",,
episode_num,total_reward,episode_length
94733,1.0,6
94734,1.0,6
94735,1.0,6
94736,1.0,6
94737,1.0,6
94738,1.0,6
94739,1.0,6
94740,1.0,6
94741,1.0,6
94742,1.0,6
94743,1.0,6
94744,1.0,6
94745,1.0,6
94746,1.0,6
94747,1.0,6
94748,1.0,6
94749,1.0,6
94750,1.0,6
94751,1.0,6
94752,1.0,6
94753,1.0,6
94754,1.0,6
94755,1.0,6
94756,1.0,6
94757,1.0,6
94758,1.0,6
94759,1.0,6
94760,1.0,6
94761,1.0,6
94762,1.0,6
94763,1.0,6
94764,1.0,6
94765,1.0,6
94766,1.0,6
94767,1.0,6
94768,1.0,6
94769,1.0,6
94770,1.0,6
94771,1.0,6
94772,1.0,6
94773,1.0,6
94774,1.0,6
94775,1.0,6
94776,1.0,6
94777,1.0,6
94778,1.0,6
94779,1.0,6
94780,1.0,6
94781,1.0,6
94782,1.0,6
94783,1.0,6
94784,1.0,6
94785,1.0,6
94786,1.0,6
94787,1.0,6
94788,1.0,6
94789,1.0,6
94790,1.0,6
94791,1.0,6
94792,1.0,6
94793,1.0,6
94794,1.0,6
94795,1.0,6
94796,1.0,6
94797,1.0,6
94798,1.0,6
94799,1.0,6
94800,1.0,6
94801,1.0,6
94802,1.0,6
94803,1.0,6
94804,1.0,6
94805,1.0,6
94806,1.0,6
94807,1.0,6
94808,1.0,6
94809,1.0,6
94810,1.0,6
94811,1.0,6
94812,1.0,6
94813,1.0,6
94814,1.0,6
94815,1.0,6
94816,1.0,6
94817,1.0,6
94818,1.0,6
94819,1.0,6
94820,1.0,6
94821,1.0,6
94822,1.0,6
94823,1.0,6
94824,1.0,6
94825,1.0,6
94826,1.0,6
94827,1.0,6
94828,1.0,6
94829,1.0,6
94830,1.0,6
94831,1.0,6
94832,1.0,6
94833,1.0,6
94834,1.0,6
94835,1.0,6
94836,1.0,6
94837,1.0,6
94838,1.0,6
94839,1.0,6
94840,1.0,6
94841,1.0,6
94842,1.0,6
94843,1.0,6
94844,1.0,6
94845,1.0,6
94846,1.0,6
94847,1.0,6
94848,1.0,6
94849,1.0,6
94850,1.0,6
94851,1.0,6
94852,1.0,6
94853,1.0,6
94854,1.0,6
94855,1.0,6
94856,1.0,6
94857,1.0,6
94858,1.0,6
94859,1.0,6
94860,1.0,6
94861,1.0,6
94862,1.0,6
94863,1.0,6
94864,1.0,6
94865,1.0,6
94866,1.0,6
94867,1.0,6
94868,1.0,6
94869,1.0,6
94870,1.0,6
94871,1.0,6
94872,1.0,6
94873,1.0,6
94874,1.0,6
94875,1.0,6
94876,1.0,6
94877,1.0,6
94878,1.0,6
94879,1.0,6
94880,1.0,6
94881,1.0,6
94882,1.0,6
94883,1.0,6
94884,1.0,6
94885,1.0,6
94886,1.0,6
94887,1.0,6
94888,1.0,6
94889,1.0,6
94890,1.0,6
94891,1.0,6
94892,1.0,6
94893,1.0,6
94894,1.0,6
94895,1.0,6
94896,1.0,6
94897,1.0,6
94898,1.0,6
94899,1.0,6
94900,1.0,6
94901,1.0,6
94902,1.0,6
94903,1.0,6
94904,1.0,6
94905,1.0,6
94906,1.0,6
94907,1.0,6
94908,1.0,6
94909,1.0,6
94910,1.0,6
94911,1.0,6
94912,1.0,6
94913,1.0,6
94914,1.0,6
94915,1.0,6
94916,1.0,6
94917,1.0,6
94918,1.0,6
94919,1.0,6
94920,1.0,6
94921,1.0,6
94922,1.0,6
94923,1.0,6
94924,1.0,6
94925,1.0,6
94926,1.0,6
94927,1.0,6
94928,1.0,6
94929,1.0,6
94930,1.0,6
94931,1.0,6
94932,1.0,6
94933,1.0,6
94934,1.0,6
94935,1.0,6
94936,1.0,6
94937,1.0,6
94938,1.0,6
94939,1.0,6
94940,1.0,6
94941,1.0,6
94942,1.0,6
94943,1.0,6
94944,1.0,6
94945,1.0,6
94946,1.0,6
94947,1.0,6
94948,1.0,6
94949,1.0,6
94950,1.0,6
94951,1.0,6
94952,1.0,6
94953,1.0,6
94954,1.0,6
94955,1.0,6
94956,1.0,6
94957,1.0,6
94958,1.0,6
94959,1.0,6
94960,1.0,6
94961,1.0,6
94962,1.0,6
94963,1.0,6
94964,1.0,6
94965,1.0,6
94966,1.0,6
94967,1.0,6
94968,1.0,6
94969,1.0,6
94970,1.0,6
94971,1.0,6
94972,1.0,6
94973,1.0,6
94974,1.0,6
94975,1.0,6
94976,1.0,6
94977,1.0,6
94978,1.0,6
94979,1.0,6
94980,1.0,6
94981,1.0,6
94982,1.0,6
94983,1.0,6
94984,1.0,6
94985,1.0,6
94986,1.0,6
94987,1.0,6
94988,1.0,6
94989,1.0,6
94990,1.0,6
94991,1.0,6
94992,1.0,6
94993,1.0,6
94994,1.0,6
94995,1.0,6
94996,1.0,6
94997,1.0,6
94998,1.0,6
94999,1.0,6
95000,1.0,6
95001,1.0,6
95002,1.0,6
95003,1.0,6
95004,1.0,6
95005,1.0,6
95006,1.0,6
95007,1.0,6
95008,1.0,6
95009,1.0,6
95010,1.0,6
95011,1.0,6
95012,1.0,6
95013,1.0,6
95014,1.0,6
95015,1.0,6
95016,1.0,6
95017,1.0,6
95018,1.0,6
95019,1.0,6
95020,1.0,6
95021,1.0,6
95022,1.0,6
95023,1.0,6
95024,1.0,6
95025,1.0,6
95026,1.0,6
95027,1.0,6
95028,1.0,6
95029,1.0,6
95030,1.0,6
95031,1.0,6
95032,1.0,6
95033,1.0,6
95034,1.0,6
95035,1.0,6
95036,1.0,6
95037,1.0,6
95038,1.0,6
95039,1.0,6
95040,1.0,6
95041,1.0,6
95042,1.0,6
95043,1.0,6
95044,1.0,6
95045,1.0,6
95046,1.0,6
95047,1.0,6
95048,1.0,6
95049,1.0,6
95050,1.0,6
95051,1.0,6
95052,1.0,6
95053,1.0,6
95054,1.0,6
95055,1.0,6
95056,1.0,6
95057,1.0,6
95058,1.0,6
95059,1.0,6
95060,1.0,6
95061,1.0,6
95062,1.0,6
95063,1.0,6
95064,1.0,6
95065,1.0,6
95066,1.0,6
95067,1.0,6
95068,1.0,6
95069,1.0,6
95070,1.0,6
95071,1.0,6
95072,1.0,6
95073,1.0,6
95074,1.0,6
95075,1.0,6
95076,1.0,6
95077,1.0,6
95078,1.0,6
95079,1.0,6
95080,1.0,6
95081,1.0,6
95082,1.0,6
95083,1.0,6
95084,1.0,6
95085,1.0,6
95086,1.0,6
95087,1.0,6
95088,1.0,6
95089,1.0,6
95090,1.0,6
95091,1.0,6
95092,1.0,6
95093,1.0,6
95094,1.0,6
95095,1.0,6
95096,1.0,6
95097,1.0,6
95098,1.0,6
95099,1.0,6
95100,1.0,6
95101,1.0,6
95102,1.0,6
95103,1.0,6
95104,1.0,6
95105,1.0,6
95106,1.0,6
95107,1.0,6
95108,1.0,6
95109,1.0,6
95110,1.0,6
95111,1.0,6
95112,1.0,6
95113,1.0,6
95114,1.0,6
95115,1.0,6
95116,1.0,6
95117,1.0,6
95118,1.0,6
95119,1.0,6
95120,1.0,6
95121,1.0,6
95122,1.0,6
95123,1.0,6
95124,1.0,6
95125,1.0,6
95126,1.0,6
95127,1.0,6
95128,1.0,6
95129,1.0,6
95130,1.0,6
95131,1.0,6
95132,1.0,6
95133,1.0,6
95134,1.0,6
95135,1.0,6
95136,1.0,6
95137,1.0,6
95138,1.0,6
95139,1.0,6
95140,1.0,6
95141,1.0,6
95142,1.0,6
95143,1.0,6
95144,1.0,6
95145,1.0,6
95146,1.0,6
95147,1.0,6
95148,1.0,6
95149,1.0,6
95150,1.0,6
95151,1.0,6
95152,1.0,6
95153,1.0,6
95154,1.0,6
95155,1.0,6
95156,1.0,6
95157,1.0,6
95158,1.0,6
95159,1.0,6
95160,1.0,6
95161,1.0,6
95162,1.0,6
95163,1.0,6
95164,1.0,6
95165,1.0,6
95166,1.0,6
95167,1.0,6
95168,1.0,6
95169,1.0,6
95170,1.0,6
95171,1.0,6
95172,1.0,6
95173,1.0,6
95174,1.0,6
95175,1.0,6
95176,1.0,6
95177,1.0,6
95178,1.0,6
95179,1.0,6
95180,1.0,6
95181,1.0,6
95182,1.0,6
95183,1.0,6
95184,1.0,6
95185,1.0,6
95186,1.0,6
95187,1.0,6
95188,1.0,6
95189,1.0,6
95190,1.0,6
95191,1.0,6
95192,1.0,6
95193,1.0,6
95194,1.0,6
95195,1.0,6
95196,1.0,6
95197,1.0,6
95198,1.0,6
95199,1.0,6
95200,1.0,6
95201,1.0,6
95202,1.0,6
95203,1.0,6
95204,1.0,6
95205,1.0,6
95206,1.0,6
95207,1.0,6
95208,1.0,6
95209,1.0,6
95210,1.0,6
95211,1.0,6
95212,1.0,6
95213,1.0,6
95214,1.0,6
95215,1.0,6
95216,1.0,6
95217,1.0,6
95218,1.0,6
95219,1.0,6
95220,1.0,6
95221,1.0,6
95222,1.0,6
95223,1.0,6
95224,1.0,6
95225,1.0,6
95226,1.0,6
95227,1.0,6
95228,1.0,6
95229,1.0,6
95230,1.0,6
95231,1.0,6
95232,1.0,6
95233,1.0,6
95234,1.0,6
95235,1.0,6
95236,1.0,6
95237,1.0,6
95238,1.0,6
95239,1.0,6
95240,1.0,6
95241,1.0,6
95242,1.0,6
95243,1.0,6
95244,1.0,6
95245,1.0,6
95246,1.0,6
95247,1.0,6
95248,1.0,6
95249,1.0,6
95250,1.0,6
95251,1.0,6
95252,1.0,6
95253,1.0,6
95254,1.0,6
95255,1.0,6
95256,1.0,6
95257,1.0,6
95258,1.0,6
95259,1.0,6
95260,1.0,6
95261,1.0,6
95262,1.0,6
95263,1.0,6
95264,1.0,6
95265,1.0,6
95266,1.0,6
95267,1.0,6
95268,1.0,6
95269,1.0,6
95270,1.0,6
95271,1.0,6
95272,1.0,6
95273,1.0,6
95274,1.0,6
95275,1.0,6
95276,1.0,6
95277,1.0,6
95278,1.0,6
95279,1.0,6
95280,1.0,6
95281,1.0,6
95282,1.0,6
95283,1.0,6
95284,1.0,6
95285,1.0,6
95286,1.0,6
95287,1.0,6
95288,1.0,6
95289,1.0,6
95290,1.0,6
95291,1.0,6
95292,1.0,6
95293,1.0,6
95294,1.0,6
95295,1.0,6
95296,1.0,6
95297,1.0,6
95298,1.0,6
95299,1.0,6
95300,1.0,6
95301,1.0,6
95302,1.0,6
95303,1.0,6
95304,1.0,6
95305,1.0,6
95306,1.0,6
95307,1.0,6
95308,1.0,6
95309,1.0,6
95310,1.0,6
95311,1.0,6
95312,1.0,6
95313,1.0,6
95314,1.0,6
95315,1.0,6
95316,1.0,6
95317,1.0,6
95318,1.0,6
95319,1.0,6
95320,1.0,6
95321,1.0,6
95322,1.0,6
95323,1.0,6
95324,1.0,6
95325,1.0,6
95326,1.0,6
95327,1.0,6
95328,1.0,6
95329,1.0,6
95330,1.0,6
95331,1.0,6
95332,1.0,6
95333,1.0,6
95334,1.0,6
95335,1.0,6
95336,1.0,6
95337,1.0,6
95338,1.0,6
95339,1.0,6
95340,1.0,6
95341,1.0,6
95342,1.0,6
95343,1.0,6
95344,1.0,6
95345,1.0,6
95346,1.0,6
95347,1.0,6
95348,1.0,6
95349,1.0,6
95350,1.0,6
95351,1.0,6
95352,1.0,6
95353,1.0,6
95354,1.0,6
95355,1.0,6
95356,1.0,6
95357,1.0,6
95358,1.0,6
95359,1.0,6
95360,1.0,6
95361,1.0,6
95362,1.0,6
95363,1.0,6
95364,1.0,6
95365,1.0,6
95366,1.0,6
95367,1.0,6
95368,1.0,6
95369,1.0,6
95370,1.0,6
95371,1.0,6
95372,1.0,6
95373,1.0,6
95374,1.0,6
95375,1.0,6
95376,1.0,6
95377,1.0,6
95378,1.0,6
95379,1.0,6
95380,1.0,6
95381,1.0,6
95382,1.0,6
95383,1.0,6
95384,1.0,6
95385,1.0,6
95386,1.0,6
95387,1.0,6
95388,1.0,6
95389,1.0,6
95390,1.0,6
95391,1.0,6
95392,1.0,6
95393,1.0,6
95394,1.0,6
95395,1.0,6
95396,1.0,6
95397,1.0,6
95398,1.0,6
95399,1.0,6
95400,1.0,6
95401,1.0,6
95402,1.0,6
95403,1.0,6
95404,1.0,6
95405,1.0,6
95406,1.0,6
95407,1.0,6
95408,1.0,6
95409,1.0,6
95410,1.0,6
95411,1.0,6
95412,1.0,6
95413,1.0,6
95414,1.0,6
95415,1.0,6
95416,1.0,6
95417,1.0,6
95418,1.0,6
95419,1.0,6
95420,1.0,6
95421,1.0,6
95422,1.0,6
95423,1.0,6
95424,1.0,6
95425,1.0,6
95426,1.0,6
95427,1.0,6
95428,1.0,6
95429,1.0,6
95430,1.0,6
95431,1.0,6
95432,1.0,6
95433,1.0,6
95434,1.0,6
95435,1.0,6
95436,1.0,6
95437,1.0,6
95438,1.0,6
95439,1.0,6
95440,1.0,6
95441,1.0,6
95442,1.0,6
95443,1.0,6
95444,1.0,6
95445,1.0,6
95446,1.0,6
95447,1.0,6
95448,1.0,6
95449,1.0,6
95450,1.0,6
95451,1.0,6
95452,1.0,6
95453,1.0,6
95454,1.0,6
95455,1.0,6
95456,1.0,6
95457,1.0,6
95458,1.0,6
95459,1.0,6
95460,1.0,6
95461,1.0,6
95462,1.0,6
95463,1.0,6
95464,1.0,6
95465,1.0,6
95466,1.0,6
95467,1.0,6
95468,1.0,6
95469,1.0,6
95470,1.0,6
95471,1.0,6
95472,1.0,6
95473,1.0,6
95474,1.0,6
95475,1.0,6
95476,1.0,6
95477,1.0,6
95478,1.0,6
95479,1.0,6
95480,1.0,6
95481,1.0,6
95482,1.0,6
95483,1.0,6
95484,1.0,6
95485,1.0,6
95486,1.0,6
95487,1.0,6
95488,1.0,6
95489,1.0,6
95490,1.0,6
95491,1.0,6
95492,1.0,6
95493,1.0,6
95494,1.0,6
95495,1.0,6
95496,1.0,6
95497,1.0,6
95498,1.0,6
95499,1.0,6
95500,1.0,6
95501,1.0,6
95502,1.0,6
95503,1.0,6
95504,1.0,6
95505,1.0,6
95506,1.0,6
95507,1.0,6
95508,1.0,6
95509,1.0,6
95510,1.0,6
95511,1.0,6
95512,1.0,6
95513,1.0,6
95514,1.0,6
95515,1.0,6
95516,1.0,6
95517,1.0,6
95518,1.0,6
95519,1.0,6
95520,1.0,6
95521,1.0,6
95522,1.0,6
95523,1.0,6
95524,1.0,6
95525,1.0,6
95526,1.0,6
95527,1.0,6
95528,1.0,6
95529,1.0,6
95530,1.0,6
95531,1.0,6
95532,1.0,6
95533,1.0,6
95534,1.0,6
95535,1.0,6
95536,1.0,6
95537,1.0,6
95538,1.0,6
95539,1.0,6
95540,1.0,6
95541,1.0,6
95542,1.0,6
95543,1.0,6
95544,1.0,6
95545,1.0,6
95546,1.0,6
95547,1.0,6
95548,1.0,6
95549,1.0,6
95550,1.0,6
95551,1.0,6
95552,1.0,6
95553,1.0,6
95554,1.0,6
95555,1.0,6
95556,1.0,6
95557,1.0,6
95558,1.0,6
95559,1.0,6
95560,1.0,6
95561,1.0,6
95562,1.0,6
95563,1.0,6
95564,1.0,6
95565,1.0,6
95566,1.0,6
95567,1.0,6
95568,1.0,6
95569,1.0,6
95570,1.0,6
95571,1.0,6
95572,1.0,6
95573,1.0,6
95574,1.0,6
95575,1.0,6
95576,1.0,6
95577,1.0,6
95578,1.0,6
95579,1.0,6
95580,1.0,6
95581,1.0,6
95582,1.0,6
95583,1.0,6
95584,1.0,6
95585,1.0,6
95586,1.0,6
95587,1.0,6
95588,1.0,6
95589,1.0,6
95590,1.0,6
95591,1.0,6
95592,1.0,6
95593,1.0,6
95594,1.0,6
95595,1.0,6
95596,1.0,6
95597,1.0,6
95598,1.0,6
95599,1.0,6
95600,1.0,6
95601,1.0,6
95602,1.0,6
95603,1.0,6
95604,1.0,6
95605,1.0,6
95606,1.0,6
95607,1.0,6
95608,1.0,6
95609,1.0,6
95610,1.0,6
95611,1.0,6
95612,1.0,6
95613,1.0,6
95614,1.0,6
95615,1.0,6
95616,1.0,6
95617,1.0,6
95618,1.0,6
95619,1.0,6
95620,1.0,6
95621,1.0,6
95622,1.0,6
95623,1.0,6
95624,1.0,6
95625,1.0,6
95626,1.0,6
95627,1.0,6
95628,1.0,6
95629,1.0,6
95630,1.0,6
95631,1.0,6
95632,1.0,6
95633,1.0,6
95634,1.0,6
95635,1.0,6
95636,1.0,6
95637,1.0,6
95638,1.0,6
95639,1.0,6
95640,1.0,6
95641,1.0,6
95642,1.0,6
95643,1.0,6
95644,1.0,6
95645,1.0,6
95646,1.0,6
95647,1.0,6
95648,1.0,6
95649,1.0,6
95650,1.0,6
95651,1.0,6
95652,1.0,6
95653,1.0,6
95654,1.0,6
95655,1.0,6
95656,1.0,6
95657,1.0,6
95658,1.0,6
95659,1.0,6
95660,1.0,6
95661,1.0,6
95662,1.0,6
95663,1.0,6
95664,1.0,6
95665,1.0,6
95666,1.0,6
95667,1.0,6
95668,1.0,6
95669,1.0,6
95670,1.0,6
95671,1.0,6
95672,1.0,6
95673,1.0,6
95674,1.0,6
95675,1.0,6
95676,1.0,6
95677,1.0,6
95678,1.0,6
95679,1.0,6
95680,1.0,6
95681,1.0,6
95682,1.0,6
95683,1.0,6
95684,1.0,6
95685,1.0,6
95686,1.0,6
95687,1.0,6
95688,1.0,6
95689,1.0,6
95690,1.0,6
95691,1.0,6
95692,1.0,6
95693,1.0,6
95694,1.0,6
95695,1.0,6
95696,1.0,6
95697,1.0,6
95698,1.0,6
95699,1.0,6
95700,1.0,6
95701,1.0,6
95702,1.0,6
95703,1.0,6
95704,1.0,6
95705,1.0,6
95706,1.0,6
95707,1.0,6
95708,1.0,6
95709,1.0,6
95710,1.0,6
95711,1.0,6
95712,1.0,6
95713,1.0,6
95714,1.0,6
95715,1.0,6
95716,1.0,6
95717,1.0,6
95718,1.0,6
95719,1.0,6
95720,1.0,6
95721,1.0,6
95722,1.0,6
95723,1.0,6
95724,1.0,6
95725,1.0,6
95726,1.0,6
95727,1.0,6
95728,1.0,6
95729,1.0,6
95730,1.0,6
95731,1.0,6
95732,1.0,6
95733,1.0,6
95734,1.0,6
95735,1.0,6
95736,1.0,6
95737,1.0,6
95738,1.0,6
95739,1.0,6
95740,1.0,6
95741,1.0,6
95742,1.0,6
95743,1.0,6
95744,1.0,6
95745,1.0,6
95746,1.0,6
95747,1.0,6
95748,1.0,6
95749,1.0,6
95750,1.0,6
95751,1.0,6
95752,1.0,6
95753,1.0,6
95754,1.0,6
95755,1.0,6
95756,1.0,6
95757,1.0,6
95758,1.0,6
95759,1.0,6
95760,1.0,6
95761,1.0,6
95762,1.0,6
95763,1.0,6
95764,1.0,6
95765,1.0,6
95766,1.0,6
95767,1.0,6
95768,1.0,6
95769,1.0,6
95770,1.0,6
95771,1.0,6
95772,1.0,6
95773,1.0,6
95774,1.0,6
95775,1.0,6
95776,1.0,6
95777,1.0,6
95778,1.0,6
95779,1.0,6
95780,1.0,6
95781,1.0,6
95782,1.0,6
95783,1.0,6
95784,1.0,6
95785,1.0,6
95786,1.0,6
95787,1.0,6
95788,1.0,6
95789,1.0,6
95790,1.0,6
95791,1.0,6
95792,1.0,6
95793,1.0,6
95794,1.0,6
95795,1.0,6
95796,1.0,6
95797,1.0,6
95798,1.0,6
95799,1.0,6
95800,1.0,6
95801,1.0,6
95802,1.0,6
95803,1.0,6
95804,1.0,6
95805,1.0,6
95806,1.0,6
95807,1.0,6
95808,1.0,6
95809,1.0,6
95810,1.0,6
95811,1.0,6
95812,1.0,6
95813,1.0,6
95814,1.0,6
95815,1.0,6
95816,1.0,6
95817,1.0,6
95818,1.0,6
95819,1.0,6
95820,1.0,6
95821,1.0,6
95822,1.0,6
95823,1.0,6
95824,1.0,6
95825,1.0,6
95826,1.0,6
95827,1.0,6
95828,1.0,6
95829,1.0,6
95830,1.0,6
95831,1.0,6
95832,1.0,6
95833,1.0,6
95834,1.0,6
95835,1.0,6
95836,1.0,6
95837,1.0,6
95838,1.0,6
95839,1.0,6
95840,1.0,6
95841,1.0,6
95842,1.0,6
95843,1.0,6
95844,1.0,6
95845,1.0,6
95846,1.0,6
95847,1.0,6
95848,1.0,6
95849,1.0,6
95850,1.0,6
95851,1.0,6
95852,1.0,6
95853,1.0,6
95854,1.0,6
95855,1.0,6
95856,1.0,6
95857,1.0,6
95858,1.0,6
95859,1.0,6
95860,1.0,6
95861,1.0,6
95862,1.0,6
95863,1.0,6
95864,1.0,6
95865,1.0,6
95866,1.0,6
95867,1.0,6
95868,1.0,6
95869,1.0,6
95870,1.0,6
95871,1.0,6
95872,1.0,6
95873,1.0,6
95874,1.0,6
95875,1.0,6
95876,1.0,6
95877,1.0,6
95878,1.0,6
95879,1.0,6
95880,1.0,6
95881,1.0,6
95882,1.0,6
95883,1.0,6
95884,1.0,6
95885,1.0,6
95886,1.0,6
95887,1.0,6
95888,1.0,6
95889,1.0,6
95890,1.0,6
95891,1.0,6
95892,1.0,6
95893,1.0,6
95894,1.0,6
95895,1.0,6
95896,1.0,6
95897,1.0,6
95898,1.0,6
95899,1.0,6
95900,1.0,6
95901,1.0,6
95902,1.0,6
95903,1.0,6
95904,1.0,6
95905,1.0,6
95906,1.0,6
95907,1.0,6
95908,1.0,6
95909,1.0,6
95910,1.0,6
95911,1.0,6
95912,1.0,6
95913,1.0,6
95914,1.0,6
95915,1.0,6
95916,1.0,6
95917,1.0,6
95918,1.0,6
95919,1.0,6
95920,1.0,6
95921,1.0,6
95922,1.0,6
95923,1.0,6
95924,1.0,6
95925,1.0,6
95926,1.0,6
95927,1.0,6
95928,1.0,6
95929,1.0,6
95930,1.0,6
95931,1.0,6
95932,1.0,6
95933,1.0,6
95934,1.0,6
95935,1.0,6
95936,1.0,6
95937,1.0,6
95938,1.0,6
95939,1.0,6
95940,1.0,6
95941,1.0,6
95942,1.0,6
95943,1.0,6
95944,1.0,6
95945,1.0,6
95946,1.0,6
95947,1.0,6
95948,1.0,6
95949,1.0,6
95950,1.0,6
95951,1.0,6
95952,1.0,6
95953,1.0,6
95954,1.0,6
95955,1.0,6
95956,1.0,6
95957,1.0,6
95958,1.0,6
95959,1.0,6
95960,1.0,6
95961,1.0,6
95962,1.0,6
95963,1.0,6
95964,1.0,6
95965,1.0,6
95966,1.0,6
95967,1.0,6
95968,1.0,6
95969,1.0,6
95970,1.0,6
95971,1.0,6
95972,1.0,6
95973,1.0,6
95974,1.0,6
95975,1.0,6
95976,1.0,6
95977,1.0,6
95978,1.0,6
95979,1.0,6
95980,1.0,6
95981,1.0,6
95982,1.0,6
95983,1.0,6
95984,1.0,6
95985,1.0,6
95986,1.0,6
95987,1.0,6
95988,1.0,6
95989,1.0,6
95990,1.0,6
95991,1.0,6
95992,1.0,6
95993,1.0,6
95994,1.0,6
95995,1.0,6
95996,1.0,6
95997,1.0,6
95998,1.0,6
95999,1.0,6
96000,1.0,6
96001,1.0,6
96002,1.0,6
96003,1.0,6
96004,1.0,6
96005,1.0,6
96006,1.0,6
96007,1.0,6
96008,1.0,6
96009,1.0,6
96010,1.0,6
96011,1.0,6
96012,1.0,6
96013,1.0,6
96014,1.0,6
96015,1.0,6
96016,1.0,6
96017,1.0,6
96018,1.0,6
96019,1.0,6
96020,1.0,6
96021,1.0,6
96022,1.0,6
96023,1.0,6
96024,1.0,6
96025,1.0,6
96026,1.0,6
96027,1.0,6
96028,1.0,6
96029,1.0,6
96030,1.0,6
96031,1.0,6
96032,1.0,6
96033,1.0,6
96034,1.0,6
96035,1.0,6
96036,1.0,6
96037,1.0,6
96038,1.0,6
96039,1.0,6
96040,1.0,6
96041,1.0,6
96042,1.0,6
96043,1.0,6
96044,1.0,6
96045,1.0,6
96046,1.0,6
96047,1.0,6
96048,1.0,6
96049,1.0,6
96050,1.0,6
96051,1.0,6
96052,1.0,6
96053,1.0,6
96054,1.0,6
96055,1.0,6
96056,1.0,6
96057,1.0,6
96058,1.0,6
96059,1.0,6
96060,1.0,6
96061,1.0,6
96062,1.0,6
96063,1.0,6
96064,1.0,6
96065,1.0,6
96066,1.0,6
96067,1.0,6
96068,1.0,6
96069,1.0,6
96070,1.0,6
96071,1.0,6
96072,1.0,6
96073,1.0,6
96074,1.0,6
96075,1.0,6
96076,1.0,6
96077,1.0,6
96078,1.0,6
96079,1.0,6
96080,1.0,6
96081,1.0,6
96082,1.0,6
96083,1.0,6
96084,1.0,6
96085,1.0,6
96086,1.0,6
96087,1.0,6
96088,1.0,6
96089,1.0,6
96090,1.0,6
96091,1.0,6
96092,1.0,6
96093,1.0,6
96094,1.0,6
96095,1.0,6
96096,1.0,6
96097,1.0,6
96098,1.0,6
96099,1.0,6
96100,1.0,6
96101,1.0,6
96102,1.0,6
96103,1.0,6
96104,1.0,6
96105,1.0,6
96106,1.0,6
96107,1.0,6
96108,1.0,6
96109,1.0,6
96110,1.0,6
96111,1.0,6
96112,1.0,6
96113,1.0,6
96114,1.0,6
96115,1.0,6
96116,1.0,6
96117,1.0,6
96118,1.0,6
96119,1.0,6
96120,1.0,6
96121,1.0,6
96122,1.0,6
96123,1.0,6
96124,1.0,6
96125,1.0,6
96126,1.0,6
96127,1.0,6
96128,1.0,6
96129,1.0,6
96130,1.0,6
96131,1.0,6
96132,1.0,6
96133,1.0,6
96134,1.0,6
96135,1.0,6
96136,1.0,6
96137,1.0,6
96138,1.0,6
96139,1.0,6
96140,1.0,6
96141,1.0,6
96142,1.0,6
96143,1.0,6
96144,1.0,6
96145,1.0,6
96146,1.0,6
96147,1.0,6
96148,1.0,6
96149,1.0,6
96150,1.0,6
96151,1.0,6
96152,1.0,6
96153,1.0,6
96154,1.0,6
96155,1.0,6
96156,1.0,6
96157,1.0,6
96158,1.0,6
96159,1.0,6
96160,1.0,6
96161,1.0,6
96162,1.0,6
96163,1.0,6
96164,1.0,6
96165,1.0,6
96166,1.0,6
96167,1.0,6
96168,1.0,6
96169,1.0,6
96170,1.0,6
96171,1.0,6
96172,1.0,6
96173,1.0,6
96174,1.0,6
96175,1.0,6
96176,1.0,6
96177,1.0,6
96178,1.0,6
96179,1.0,6
96180,1.0,6
96181,1.0,6
96182,1.0,6
96183,1.0,6
96184,1.0,6
96185,1.0,6
96186,1.0,6
96187,1.0,6
96188,1.0,6
96189,1.0,6
96190,1.0,6
96191,1.0,6
96192,1.0,6
96193,1.0,6
96194,1.0,6
96195,1.0,6
96196,1.0,6
96197,1.0,6
96198,1.0,6
96199,1.0,6
96200,1.0,6
96201,1.0,6
96202,1.0,6
96203,1.0,6
96204,1.0,6
96205,1.0,6
96206,1.0,6
96207,1.0,6
96208,1.0,6
96209,1.0,6
96210,1.0,6
96211,1.0,6
96212,1.0,6
96213,1.0,6
96214,1.0,6
96215,1.0,6
96216,1.0,6
96217,1.0,6
96218,1.0,6
96219,1.0,6
96220,1.0,6
96221,1.0,6
96222,1.0,6
96223,1.0,6
96224,1.0,6
96225,1.0,6
96226,1.0,6
96227,1.0,6
96228,1.0,6
96229,1.0,6
96230,1.0,6
96231,1.0,6
96232,1.0,6
96233,1.0,6
96234,1.0,6
96235,1.0,6
96236,1.0,6
96237,1.0,6
96238,1.0,6
96239,1.0,6
96240,1.0,6
96241,1.0,6
96242,1.0,6
96243,1.0,6
96244,1.0,6
96245,1.0,6
96246,1.0,6
96247,1.0,6
96248,1.0,6
96249,1.0,6
96250,1.0,6
96251,1.0,6
96252,1.0,6
96253,1.0,6
96254,1.0,6
96255,1.0,6
96256,1.0,6
96257,1.0,6
96258,1.0,6
96259,1.0,6
96260,1.0,6
96261,1.0,6
96262,1.0,6
96263,1.0,6
96264,1.0,6
96265,1.0,6
96266,1.0,6
96267,1.0,6
96268,1.0,6
96269,1.0,6
96270,1.0,6
96271,1.0,6
96272,1.0,6
96273,1.0,6
96274,1.0,6
96275,1.0,6
96276,1.0,6
96277,1.0,6
96278,1.0,6
